tags_id,country_alpha2,geonames_id,label,tag,description
8884718,CN,1814905,Chongqing Shi,geonames_1814905,Chongqing Shi | A | 33 | CN
8885172,CN,1809445,Guizhou Sheng,geonames_1809445,Guizhou Sheng | A | 18 | CN
8885225,CN,2036115,Liaoning Sheng,geonames_2036115,Liaoning Sheng | A | 19 | CN
8885508,CN,1784764,Zhejiang Sheng,geonames_1784764,Zhejiang Sheng | A | 02 | CN
8885722,CN,1280239,Qinghai Sheng,geonames_1280239,Qinghai Sheng | A | 06 | CN
8885933,CN,1818058,Anhui Sheng,geonames_1818058,Anhui Sheng | A | 01 | CN
8886853,CN,2036500,Jilin Sheng,geonames_2036500,Jilin Sheng | A | 05 | CN
8887753,CN,1810676,Gansu Sheng,geonames_1810676,Gansu Sheng | A | 15 | CN
8888065,CN,1806949,Hubei Sheng,geonames_1806949,Hubei Sheng | A | 12 | CN
8893611,CN,1809867,Guangxi Zhuangzu Zizhiqu,geonames_1809867,Guangxi Zhuangzu Zizhiqu | A | 16 | CN
8896359,CN,1799355,Ningxia Huizu Zizhiqu,geonames_1799355,Ningxia Huizu Zizhiqu | A | 21 | CN
8880676,CO,3689815,Departamento de Antioquia,geonames_3689815,Departamento de Antioquia | A | 02 | CO
8881811,CO,3668578,Departamento de Santander,geonames_3668578,Departamento de Santander | A | 26 | CO
8882911,CO,3686880,Departamento del Cesar,geonames_3686880,Departamento del Cesar | A | 10 | CO
8883447,CO,3685413,Departamento de Cundinamarca,geonames_3685413,Departamento de Cundinamarca | A | 33 | CO
8883978,CO,3687479,Departamento del Caquetá,geonames_3687479,Departamento del Caquetá | A | 08 | CO
8885556,CO,3670205,"Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés",geonames_3670205,"Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés | A | 25 | CO"
8885626,CO,3688650,Departamento de Bolívar,geonames_3688650,Departamento de Bolívar | A | 35 | CO
8885659,CO,3666313,Departamento del Valle del Cauca,geonames_3666313,Departamento del Valle del Cauca | A | 29 | CO
8886687,CO,3685889,Departamento de Córdoba,geonames_3685889,Departamento de Córdoba | A | 12 | CO
8887035,CO,3689717,Departamento de Arauca,geonames_3689717,Departamento de Arauca | A | 03 | CO
8887587,CO,3675686,Departamento del Magdalena,geonames_3675686,Departamento del Magdalena | A | 38 | CO
8887677,CO,3686431,Departamento del Chocó,geonames_3686431,Departamento del Chocó | A | 11 | CO
8887678,CO,3688685,Distrito Capital de Bogotá,geonames_3688685,Distrito Capital de Bogotá | A | 34 | CO
8888288,CO,3674021,Departamento de Nariño,geonames_3674021,Departamento de Nariño | A | 20 | CO
8888980,CO,3678847,Departamento de La Guajira,geonames_3678847,Departamento de La Guajira | A | 17 | CO
8890378,CO,3681344,Departamento del Guaviare,geonames_3681344,Departamento del Guaviare | A | 14 | CO
8890569,CO,3688536,Departamento de Boyacá,geonames_3688536,Departamento de Boyacá | A | 36 | CO
8890987,CO,3666951,Departamento de Tolima,geonames_3666951,Departamento de Tolima | A | 28 | CO
8891675,CO,3687951,Departamento de Caldas,geonames_3687951,Departamento de Caldas | A | 37 | CO
8891866,CO,3687029,Departamento del Cauca,geonames_3687029,Departamento del Cauca | A | 09 | CO
8892931,CO,3674810,Departamento del Meta,geonames_3674810,Departamento del Meta | A | 19 | CO
8893016,CO,3667725,Departamento de Sucre,geonames_3667725,Departamento de Sucre | A | 27 | CO
8893656,CO,3673798,Departamento de Norte de Santander,geonames_3673798,Departamento de Norte de Santander | A | 21 | CO
8895673,CO,3671087,Quindío Department,geonames_3671087,Quindío Department | A | 23 | CO
8897401,CO,3671178,Departamento del Putumayo,geonames_3671178,Departamento del Putumayo | A | 22 | CO
8898407,CO,3680692,Departamento del Huila,geonames_3680692,Departamento del Huila | A | CO
8899593,CO,3689436,Departamento del Atlántico,geonames_3689436,Departamento del Atlántico | A | 04 | CO
8907621,CO,3666254,Departamento del Vaupés,geonames_3666254,Departamento del Vaupés | A | CO
8920987,CO,3687173,Departamento de Casanare,geonames_3687173,Departamento de Casanare | A | 32 | CO
8921317,CO,3670698,Departamento de Risaralda,geonames_3670698,Departamento de Risaralda | A | CO
8939486,CO,3666082,Departamento del Vichada,geonames_3666082,Departamento del Vichada | A | 31 | CO
8986589,CO,3689982,Departamento del Amazonas,geonames_3689982,Departamento del Amazonas | A | 01 | CO
9018963,CO,3681652,Departamento del Guainía,geonames_3681652,Departamento del Guainía | A | CO
8884448,CR,3623064,Provincia de Limón,geonames_3623064,Provincia de Limón | A | 06 | CR
8891509,CR,3621837,Provincia de San José,geonames_3621837,Provincia de San José | A | 08 | CR
8896421,CR,3623582,Provincia de Guanacaste,geonames_3623582,Provincia de Guanacaste | A | 03 | CR
8903209,CR,3622226,Provincia de Puntarenas,geonames_3622226,Provincia de Puntarenas | A | 07 | CR
8905674,CR,3624953,Provincia de Alajuela,geonames_3624953,Provincia de Alajuela | A | 01 | CR
8925064,CR,3623484,Provincia de Heredia,geonames_3623484,Provincia de Heredia | A | 04 | CR
8935082,CR,3624368,Provincia de Cartago,geonames_3624368,Provincia de Cartago | A | 02 | CR
8879564,CU,3557685,Provincia de Guantánamo,geonames_3557685,Provincia de Guantánamo | A | 10 | CU
8880288,CU,3564073,La Habana,geonames_3564073,La Habana | A | 02 | CU
8880832,CU,3534168,Provincia de Villa Clara,geonames_3534168,Provincia de Villa Clara | A | 16 | CU
8882631,CU,3544088,Provincia de Pinar del Río,geonames_3544088,Provincia de Pinar del Río | A | 01 | CU
8883218,CU,3564120,Provincia de Cienfuegos,geonames_3564120,Provincia de Cienfuegos | A | 08 | CU
8888241,CU,3556608,Municipio Especial Isla de la Juventud,geonames_3556608,Municipio Especial Isla de la Juventud | A | 04 | CU
8888820,CU,7668824,Artemisa,geonames_7668824,Artemisa | A | AR | CU
8891116,CU,3566062,Provincia de Camagüey,geonames_3566062,Provincia de Camagüey | A | 05 | CU
8892030,CU,3536725,Provincia de Santiago de Cuba,geonames_3536725,Provincia de Santiago de Cuba | A | 15 | CU
8895596,CU,3547394,Provincia de Matanzas,geonames_3547394,Provincia de Matanzas | A | 03 | CU
8896516,CU,3550595,Las Tunas,geonames_3550595,Las Tunas | A | 13 | CU
8898779,CU,7668827,Provincia Mayabeque,geonames_7668827,Provincia Mayabeque | A | MA | CU
8899013,CU,3558052,Provincia Granma,geonames_3558052,Provincia Granma | A | 09 | CU
8907337,CU,3556965,Provincia de Holguín,geonames_3556965,Provincia de Holguín | A | CU
8911042,CU,3540665,Provincia de Sancti Spíritus,geonames_3540665,Provincia de Sancti Spíritus | A | 14 | CU
8925096,CU,3564175,Provincia de Ciego de Ávila,geonames_3564175,Provincia de Ciego de Ávila | A | 07 | CU
8890485,CV,3374332,Concelho da Praia,geonames_3374332,Concelho da Praia | A | 14 | CV
8910206,CV,3374198,Concelho de São Vicente,geonames_3374198,Concelho de São Vicente | A | CV
8922003,CV,3374249,Sal Municipality,geonames_3374249,Sal Municipality | A | CV
8923134,CV,3374832,Concelho da Brava,geonames_3374832,Concelho da Brava | A | CV
8940666,CV,3374161,Concelho do Tarrafal,geonames_3374161,Concelho do Tarrafal | A | CV
8945654,CV,3411927,Concelho do São Filipe,geonames_3411927,Concelho do São Filipe | A | CV
8946677,CV,3374274,Concelho da Ribeira Grande,geonames_3374274,Concelho da Ribeira Grande | A | CV
8958422,CV,3374487,Concelho do Maio,geonames_3374487,Concelho do Maio | A | CV
8958423,CV,3374855,Concelho da Boa Vista,geonames_3374855,Concelho da Boa Vista | A | CV
8967323,CV,7603281,Concelho de Ribeira Grande de Santiago,geonames_7603281,Concelho de Ribeira Grande de Santiago | A | CV
9018701,CV,7602868,Concelho do Porto Novo,geonames_7602868,Concelho do Porto Novo | A | CV
9055230,CV,7602871,Concelho de São Salvador do Mundo,geonames_7602871,Concelho de São Salvador do Mundo | A | CV
9057551,CV,3411928,Concelho de São Miguel,geonames_3411928,Concelho de São Miguel | A | CV
9080803,CV,7602869,Concelho da Ribeira Brava,geonames_7602869,Concelho da Ribeira Brava | A | CV
9196846,CV,3374226,Concelho de Santa Catarina,geonames_3374226,Concelho de Santa Catarina | A | CV
9262191,CV,7602873,São Lourenço dos Órgãos,geonames_7602873,São Lourenço dos Órgãos | A | CV
9284441,CV,3411924,Concelho dos Mosteiros,geonames_3411924,Concelho dos Mosteiros | A | CV
9289536,CV,3411926,Concelho de São Domingos,geonames_3411926,Concelho de São Domingos | A | CV
9289574,CV,7602872,Concelho do Tarrafal de São Nicolau,geonames_7602872,Concelho do Tarrafal de São Nicolau | A | CV
9303952,CV,3411925,Concelho de Santa Cruz,geonames_3411925,Concelho de Santa Cruz | A | CV
8884177,CY,146267,Eparchía Lefkosías,geonames_146267,Eparchía Lefkosías | A | 04 | CY
8887132,CY,146383,Eparchía Lemesoú,geonames_146383,Eparchía Lemesoú | A | 05 | CY
8887211,CY,146398,Larnaca District,geonames_146398,Larnaca District | A | 03 | CY
8889362,CY,146213,Eparchía Páfou,geonames_146213,Eparchía Páfou | A | 06 | CY
8890457,CY,146615,Eparchía Ammochóstou,geonames_146615,Eparchía Ammochóstou | A | 01 | CY
8935233,CY,146411,Eparchía Kerýneias,geonames_146411,Eparchía Kerýneias | A | CY
8879015,CZ,3339536,Jihomoravský kraj,geonames_3339536,Jihomoravský kraj | A | 78 | CZ
8879016,CZ,3339539,Karlovarský kraj,geonames_3339539,Karlovarský kraj | A | 81 | CZ
8880287,CZ,3067695,Hlavní město Praha,geonames_3067695,Hlavní město Praha | A | 52 | CZ
8881505,CZ,3339542,Olomoucký kraj,geonames_3339542,Olomoucký kraj | A | 84 | CZ
8885755,CZ,3339541,Liberecký kraj,geonames_3339541,Liberecký kraj | A | CZ
8886204,CZ,3339577,Ústecký kraj,geonames_3339577,Ústecký kraj | A | 89 | CZ
8890945,CZ,3339576,Středočeský kraj,geonames_3339576,Středočeský kraj | A | 88 | CZ
8895105,CZ,3339573,Moravskoslezský kraj,geonames_3339573,Moravskoslezský kraj | A | 85 | CZ
8895344,CZ,3339538,Kraj Vysočina,geonames_3339538,Kraj Vysočina | A | 80 | CZ
8900562,CZ,3339537,Jihočeský kraj,geonames_3339537,Jihočeský kraj | A | 79 | CZ
8902833,CZ,3339575,Plzeňský kraj,geonames_3339575,Plzeňský kraj | A | 87 | CZ
8907140,CZ,3339578,Zlínský kraj,geonames_3339578,Zlínský kraj | A | 90 | CZ
8935316,CZ,3339574,Pardubický kraj,geonames_3339574,Pardubický kraj | A | CZ
8952703,CZ,3339540,Královéhradecký kraj,geonames_3339540,Královéhradecký kraj | A | 82 | CZ
8878578,DE,2822542,Thuringia,geonames_2822542,Thuringia | A | 15 | DE
8878579,DE,2953481,Baden-Württemberg Region,geonames_2953481,Baden-Württemberg Region | A | 01 | DE
8878617,DE,2950157,Land Berlin,geonames_2950157,Land Berlin | A | 16 | DE
8878883,DE,2945356,Brandenburg,geonames_2945356,Brandenburg | A | 11 | DE
8878884,DE,2842566,Saxony,geonames_2842566,Saxony | A | 13 | DE
8878885,DE,2842565,Saxony-Anhalt,geonames_2842565,Saxony-Anhalt | A | 14 | DE
8879152,DE,2951839,Bavaria,geonames_2951839,Bavaria | A | 02 | DE
8879384,DE,2861876,Nordrhein-Westfalen,geonames_2861876,Nordrhein-Westfalen | A | 07 | DE
8879473,DE,2862926,Lower Saxony,geonames_2862926,Lower Saxony | A | 06 | DE
8879830,DE,2905330,Hessen,geonames_2905330,Hessen | A | 05 | DE
8880827,DE,2847618,Rheinland-Pfalz,geonames_2847618,Rheinland-Pfalz | A | 08 | DE
8880953,DE,2944387,Bremen,geonames_2944387,Bremen | A | 03 | DE
8881200,DE,2911297,Free and Hanseatic City of Hamburg,geonames_2911297,Free and Hanseatic City of Hamburg | A | 04 | DE
8881220,DE,2838632,Schleswig-Holstein,geonames_2838632,Schleswig-Holstein | A | 10 | DE
8888490,DE,2842635,Saarland,geonames_2842635,Saarland | A | 09 | DE
8888881,DE,2872567,Mecklenburg-Western Pomerania,geonames_2872567,Mecklenburg-Western Pomerania | A | 12 | DE
8902787,DJ,221525,Obock,geonames_221525,Obock | A | 04 | DJ
8915787,DJ,223818,Djibouti Region,geonames_223818,Djibouti Region | A | 07 | DJ
8937227,DJ,220781,Tadjourah,geonames_220781,Tadjourah | A | DJ
8977567,DJ,223889,Dikhil,geonames_223889,Dikhil | A | DJ
9018136,DJ,449265,Arta Region,geonames_449265,Arta Region | A | DJ
9037144,DJ,225282,Ali Sabieh Region,geonames_225282,Ali Sabieh Region | A | DJ
8879144,DK,6418538,Region Hovedstaden,geonames_6418538,Region Hovedstaden | A | 17 | DK
8888292,DK,6418540,North Denmark Region,geonames_6418540,North Denmark Region | A | 19 | DK
8889499,DK,6418539,Region Midtjylland,geonames_6418539,Region Midtjylland | A | 18 | DK
8900365,DK,6418542,Region Syddanmark,geonames_6418542,Region Syddanmark | A | 21 | DK
8934736,DK,6418541,Region Sjælland,geonames_6418541,Region Sjælland | A | 20 | DK
8894747,DM,3575628,Saint George,geonames_3575628,Saint George | A | 04 | DM
8918777,DM,3575630,Saint David,geonames_3575630,Saint David | A | 03 | DM
8934895,DM,3575620,Saint Patrick,geonames_3575620,Saint Patrick | A | 09 | DM
8936418,DM,3575632,Saint Andrew,geonames_3575632,Saint Andrew | A | 02 | DM
8966873,DM,3575626,Saint John,geonames_3575626,Saint John | A | 05 | DM
9036998,DM,3575625,Saint Joseph,geonames_3575625,Saint Joseph | A | DM
9109086,DM,3575619,Saint Paul,geonames_3575619,Saint Paul | A | DM
9111944,DM,3575618,Saint Peter,geonames_3575618,Saint Peter | A | DM
9114003,DM,3575622,Saint Luke,geonames_3575622,Saint Luke | A | 07 | DM
9114007,DM,3575621,Saint Mark,geonames_3575621,Saint Mark | A | DM
8880289,DO,3493232,Samaná Province,geonames_3493232,Samaná Province | A | 20 | DO
8880636,DO,3494267,Provincia de Puerto Plata,geonames_3494267,Provincia de Puerto Plata | A | 18 | DO
8888224,DO,3493091,Provincia de San Juan,geonames_3493091,Provincia de San Juan | A | 23 | DO
8888289,DO,3500955,Provincia de La Romana,geonames_3500955,Provincia de La Romana | A | 12 | DO
8889276,DO,3492918,Provincia de Santiago,geonames_3492918,Provincia de Santiago | A | 25 | DO
8890351,DO,6201373,Provincia de Santo Domingo,geonames_6201373,Provincia de Santo Domingo | A | 37 | DO
8890939,DO,3492912,Provincia de Santiago Rodríguez,geonames_3492912,Provincia de Santiago Rodríguez | A | 26 | DO
8891413,DO,3493186,Provincia de San Cristóbal,geonames_3493186,Provincia de San Cristóbal | A | DO
8893831,DO,3506189,Provincia de El Seibo,geonames_3506189,Provincia de El Seibo | A | DO
8895193,DO,3508951,Provincia de Dajabón,geonames_3508951,Provincia de Dajabón | A | 04 | DO
8896131,DO,3503706,Provincia de La Altagracia,geonames_3503706,Provincia de La Altagracia | A | 10 | DO
8897197,DO,3504326,Provincia de Independencia,geonames_3504326,Provincia de Independencia | A | DO
8897972,DO,3508718,Provincia Duarte,geonames_3508718,Provincia Duarte | A | 06 | DO
8899183,DO,3496274,Provincia de Monseñor Nouel,geonames_3496274,Provincia de Monseñor Nouel | A | DO
8899502,DO,3505867,Provincia Espaillat,geonames_3505867,Provincia Espaillat | A | DO
8899878,DO,3496132,Provincia de Monte Plata,geonames_3496132,Provincia de Monte Plata | A | DO
8900968,DO,3512050,Provincia de Baoruco,geonames_3512050,Provincia de Baoruco | A | DO
8902740,DO,3496024,Distrito Nacional,geonames_3496024,Distrito Nacional | A | 34 | DO
8906909,DO,3512042,Provincia de Barahona,geonames_3512042,Provincia de Barahona | A | 03 | DO
8908399,DO,3496772,Provincia María Trinidad Sánchez,geonames_3496772,Provincia María Trinidad Sánchez | A | 14 | DO
8911951,DO,3495136,Provincia de Pedernales,geonames_3495136,Provincia de Pedernales | A | 16 | DO
8911961,DO,3496200,Provincia de Monte Cristi,geonames_3496200,Provincia de Monte Cristi | A | DO
8920859,DO,6201372,Provincia de San José de Ocoa,geonames_6201372,Provincia de San José de Ocoa | A | DO
8924432,DO,3493031,Provincia de San Pedro de Macorís,geonames_3493031,Provincia de San Pedro de Macorís | A | DO
8927590,DO,3492112,Provincia de Valverde,geonames_3492112,Provincia de Valverde | A | DO
8932034,DO,3512209,Provincia de Azua,geonames_3512209,Provincia de Azua | A | 01 | DO
8938714,DO,3507269,Provincia de Elías Piña,geonames_3507269,Provincia de Elías Piña | A | DO
8938717,DO,3495015,Provincia de Peravia,geonames_3495015,Provincia de Peravia | A | 35 | DO
8940759,DO,3493192,Provincia Sánchez Ramírez,geonames_3493192,Provincia Sánchez Ramírez | A | 21 | DO
8944381,DO,3504766,Provincia de Hato Mayor,geonames_3504766,Provincia de Hato Mayor | A | DO
8945349,DO,3499977,Provincia de La Vega,geonames_3499977,Provincia de La Vega | A | 30 | DO
9006563,DO,3493282,Provincia de Hermanas Mirabal,geonames_3493282,Provincia de Hermanas Mirabal | A | DO
8879883,DZ,2475858,Wilaya de Tissemsilt,geonames_2475858,Wilaya de Tissemsilt | A | DZ
8881486,DZ,2507475,Wilaya d’ Alger,geonames_2507475,Wilaya d’ Alger | A | 01 | DZ
8883847,DZ,2505325,Wilaya de Bejaïa,geonames_2505325,Wilaya de Bejaïa | A | 18 | DZ
8884024,DZ,2493455,Illizi,geonames_2493455,Illizi | A | DZ
8884297,DZ,2475741,Wilaya de Tizi Ouzou,geonames_2475741,Wilaya de Tizi Ouzou | A | DZ
8888798,DZ,2485794,Wilaya de Ouargla,geonames_2485794,Wilaya de Ouargla | A | 50 | DZ
8895592,DZ,2503765,Wilaya de Blida,geonames_2503765,Wilaya de Blida | A | 20 | DZ
8897166,DZ,2476302,Wilaya de Tindouf,geonames_2476302,Wilaya de Tindouf | A | 54 | DZ
8897919,DZ,2478217,Wilaya de Tamanrasset,geonames_2478217,Wilaya de Tamanrasset | A | 53 | DZ
8898064,DZ,2487130,Wilaya de Mostaganem,geonames_2487130,Wilaya de Mostaganem | A | DZ
8900703,DZ,2502951,Wilaya de Bouira,geonames_2502951,Wilaya de Bouira | A | DZ
8900704,DZ,2503822,Wilaya de Biskra,geonames_2503822,Wilaya de Biskra | A | 19 | DZ
8900705,DZ,2476027,Wilaya de Tipaza,geonames_2476027,Wilaya de Tipaza | A | 55 | DZ
8900706,DZ,2486682,Wilaya de M’Sila,geonames_2486682,Wilaya de M’Sila | A | DZ
8901275,DZ,2495659,Wilaya de Guelma,geonames_2495659,Wilaya de Guelma | A | DZ
8901689,DZ,2488831,Wilaya de Médéa,geonames_2488831,Wilaya de Médéa | A | DZ
8901690,DZ,2500013,Wilaya de Djelfa,geonames_2500013,Wilaya de Djelfa | A | DZ
8902091,DZ,2502638,Wilaya de Boumerdes,geonames_2502638,Wilaya de Boumerdes | A | 40 | DZ
8903128,DZ,2485920,Oran,geonames_2485920,Oran | A | 09 | DZ
8903318,DZ,2481696,Wilaya de Sétif,geonames_2481696,Wilaya de Sétif | A | DZ
8905519,DZ,2475683,Wilaya de Tlemcen,geonames_2475683,Wilaya de Tlemcen | A | DZ
8906911,DZ,2490095,Wilaya de Mascara,geonames_2490095,Wilaya de Mascara | A | 26 | DZ
8907259,DZ,2496045,Wilaya de Ghardaïa,geonames_2496045,Wilaya de Ghardaïa | A | 45 | DZ
8913513,DZ,2501147,Wilaya de Constantine,geonames_2501147,Wilaya de Constantine | A | 04 | DZ
8919384,DZ,2505569,Wilaya de Batna,geonames_2505569,Wilaya de Batna | A | DZ
8920784,DZ,2508226,Wilaya de Aïn Defla,geonames_2508226,Wilaya de Aïn Defla | A | 35 | DZ
8928061,DZ,2481001,Wilaya de Sidi Bel Abbès,geonames_2481001,Wilaya de Sidi Bel Abbès | A | DZ
8933128,DZ,2503699,Wilaya de Bordj Bou Arréridj,geonames_2503699,Wilaya de Bordj Bou Arréridj | A | DZ
8934733,DZ,2479532,Wilaya de Skikda,geonames_2479532,Wilaya de Skikda | A | 31 | DZ
8935410,DZ,2476893,Wilaya de Tiaret,geonames_2476893,Wilaya de Tiaret | A | DZ
8937008,DZ,2492910,Wilaya de Jijel,geonames_2492910,Wilaya de Jijel | A | DZ
8938652,DZ,2508807,Adrar,geonames_2508807,Adrar | A | 34 | DZ
8939441,DZ,2477457,Wilaya de Tébessa,geonames_2477457,Wilaya de Tébessa | A | 33 | DZ
8941200,DZ,2501296,Wilaya de Chlef,geonames_2501296,Wilaya de Chlef | A | DZ
8941561,DZ,2491887,Wilaya de Khenchela,geonames_2491887,Wilaya de Khenchela | A | DZ
8942174,DZ,2497406,El Oued,geonames_2497406,El Oued | A | DZ
8942575,DZ,2483666,Wilaya de Relizane,geonames_2483666,Wilaya de Relizane | A | 51 | DZ
8944852,DZ,2491188,Wilaya de Laghouat,geonames_2491188,Wilaya de Laghouat | A | DZ
8957335,DZ,2506994,Annaba,geonames_2506994,Annaba | A | 37 | DZ
8958856,DZ,2505525,Wilaya de Béchar,geonames_2505525,Wilaya de Béchar | A | DZ
8962120,DZ,2486512,Wilaya de Naama,geonames_2486512,Wilaya de Naama | A | DZ
8968649,DZ,2482557,Wilaya de Saïda,geonames_2482557,Wilaya de Saïda | A | DZ
8977002,DZ,2487449,Wilaya de Mila,geonames_2487449,Wilaya de Mila | A | DZ
8993171,DZ,2507899,Wilaya de Aïn Temouchent,geonames_2507899,Wilaya de Aïn Temouchent | A | 36 | DZ
8994163,DZ,2484618,Oum el Bouaghi,geonames_2484618,Oum el Bouaghi | A | DZ
8994868,DZ,2497322,El Tarf,geonames_2497322,El Tarf | A | 44 | DZ
9009341,DZ,2498541,El Bayadh,geonames_2498541,El Bayadh | A | DZ
9097321,DZ,2479213,Wilaya de Souk Ahras,geonames_2479213,Wilaya de Souk Ahras | A | DZ
8878513,EC,3653224,Provincia de Pichincha,geonames_3653224,Provincia de Pichincha | A | 18 | EC
8880034,EC,3657879,Provincia de Galápagos,geonames_3657879,Provincia de Galápagos | A | 01 | EC
8889856,EC,3653392,Provincia del Pastaza,geonames_3653392,Provincia del Pastaza | A | 17 | EC
8891809,EC,3654665,Provincia de Loja,geonames_3654665,Provincia de Loja | A | 12 | EC
8891810,EC,3660431,Provincia del Azuay,geonames_3660431,Provincia del Azuay | A | 02 | EC
8892354,EC,3657505,Provincia del Guayas,geonames_3657505,Provincia del Guayas | A | 10 | EC
8895753,EC,3654451,Provincia de Manabí,geonames_3654451,Provincia de Manabí | A | 14 | EC
8896522,EC,3650445,Provincia del Tungurahua,geonames_3650445,Provincia del Tungurahua | A | EC
8897692,EC,3830306,Provincia de Francisco de Orellana,geonames_3830306,Provincia de Francisco de Orellana | A | EC
8902837,EC,3657986,Provincia de Esmeraldas,geonames_3657986,Provincia de Esmeraldas | A | EC
8903569,EC,3659849,Provincia del Cañar,geonames_3659849,Provincia del Cañar | A | EC
8905955,EC,3659718,Provincia del Carchi,geonames_3659718,Provincia del Carchi | A | EC
8935426,EC,3655635,Provincia de Imbabura,geonames_3655635,Provincia de Imbabura | A | 11 | EC
8936803,EC,3653890,Provincia de Napo,geonames_3653890,Provincia de Napo | A | 23 | EC
8937060,EC,3654592,Provincia de Los Ríos,geonames_3654592,Provincia de Los Ríos | A | EC
8937062,EC,3830305,Provincia de Sucumbíos,geonames_3830305,Provincia de Sucumbíos | A | 22 | EC
8943057,EC,3649953,Provincia de Zamora-Chinchipe,geonames_3649953,Provincia de Zamora-Chinchipe | A | EC
8944547,EC,3659237,Provincia del Chimborazo,geonames_3659237,Provincia del Chimborazo | A | 06 | EC
8956056,EC,7062138,Provincia de Santa Elena,geonames_7062138,Provincia de Santa Elena | A | EC
8963120,EC,3660130,Provincia de Bolívar,geonames_3660130,Provincia de Bolívar | A | EC
8964454,EC,3658766,Provincia de Cotopaxi,geonames_3658766,Provincia de Cotopaxi | A | EC
8977727,EC,3654005,Provincia de Morona-Santiago,geonames_3654005,Provincia de Morona-Santiago | A | 15 | EC
8996810,EC,3658195,Provincia de El Oro,geonames_3658195,Provincia de El Oro | A | EC
9172252,EC,7062136,Provincia de Santo Domingo de los Tsáchilas,geonames_7062136,Provincia de Santo Domingo de los Tsáchilas | A | 26 | EC
8880371,EE,592170,Harjumaa,geonames_592170,Harjumaa | A | 01 | EE
8888405,EE,589576,Pärnumaa,geonames_589576,Pärnumaa | A | EE
8892446,EE,588334,Tartumaa,geonames_588334,Tartumaa | A | 18 | EE
8894139,EE,592075,Ida-Virumaa,geonames_592075,Ida-Virumaa | A | 03 | EE
8896813,EE,592133,Hiiumaa,geonames_592133,Hiiumaa | A | 02 | EE
8897375,EE,590856,Läänemaa,geonames_590856,Läänemaa | A | 07 | EE
8904308,EE,587875,Valgamaa,geonames_587875,Valgamaa | A | 19 | EE
8908880,EE,587448,Võrumaa,geonames_587448,Võrumaa | A | 21 | EE
8920906,EE,590854,Lääne-Virumaa,geonames_590854,Lääne-Virumaa | A | 08 | EE
8928595,EE,591901,Jõgevamaa,geonames_591901,Jõgevamaa | A | EE
8937144,EE,587590,Viljandimaa,geonames_587590,Viljandimaa | A | 20 | EE
8937282,EE,589115,Raplamaa,geonames_589115,Raplamaa | A | 13 | EE
8938543,EE,589373,Põlvamaa,geonames_589373,Põlvamaa | A | EE
8944437,EE,588879,Saaremaa,geonames_588879,Saaremaa | A | 14 | EE
8958603,EE,591961,Järvamaa,geonames_591961,Järvamaa | A | 04 | EE
8878811,EG,360631,Muḩāfaz̧at al Qāhirah,geonames_360631,Muḩāfaz̧at al Qāhirah | A | 11 | EG
8879596,EG,7603259,Muḩāfaz̧at al Uqşur,geonames_7603259,Muḩāfaz̧at al Uqşur | A | 28 | EG
8880261,EG,361323,Muḩāfaz̧at al Fayyūm,geonames_361323,Muḩāfaz̧at al Fayyūm | A | 04 | EG
8882044,EG,361059,Muḩāfaz̧at al Iskandarīyah,geonames_361059,Muḩāfaz̧at al Iskandarīyah | A | 06 | EG
8882968,EG,355182,South Sinai Governorate,geonames_355182,South Sinai Governorate | A | 26 | EG
8884344,EG,360483,Muḩāfaz̧at al Wādī al Jadīd,geonames_360483,Muḩāfaz̧at al Wādī al Jadīd | A | 13 | EG
8884690,EG,349401,Muḩāfaz̧at Shamāl Sīnā’,geonames_349401,Muḩāfaz̧at Shamāl Sīnā’ | A | 27 | EG
8884959,EG,358617,Muḩāfaz̧at Būr Sa‘īd,geonames_358617,Muḩāfaz̧at Būr Sa‘īd | A | 19 | EG
8885939,EG,359787,Muḩāfaz̧at Aswān,geonames_359787,Muḩāfaz̧at Aswān | A | 16 | EG
8887006,EG,347794,Muḩāfaz̧at Sūhāj,geonames_347794,Muḩāfaz̧at Sūhāj | A | 24 | EG
8887656,EG,359797,As Suways,geonames_359797,As Suways | A | 15 | EG
8889099,EG,361468,Red Sea Governorate,geonames_361468,Red Sea Governorate | A | 02 | EG
8889305,EG,360997,Muḩāfaz̧at al Jīzah,geonames_360997,Muḩāfaz̧at al Jīzah | A | 08 | EG
8890817,EG,361056,Ismailia Governorate,geonames_361056,Ismailia Governorate | A | 07 | EG
8891384,EG,360688,Muḩāfaz̧at al Minyā,geonames_360688,Muḩāfaz̧at al Minyā | A | 10 | EG
8896972,EG,361370,Beheira Governorate,geonames_361370,Beheira Governorate | A | 03 | EG
8898592,EG,361849,Muḩāfaz̧at ad Daqahlīyah,geonames_361849,Muḩāfaz̧at ad Daqahlīyah | A | EG
8900244,EG,359781,Muḩāfaz̧at Asyūţ,geonames_359781,Muḩāfaz̧at Asyūţ | A | 17 | EG
8901464,EG,354500,Kafr ash Shaykh,geonames_354500,Kafr ash Shaykh | A | 21 | EG
8901477,EG,360621,Muḩāfaz̧at al Qalyūbīyah,geonames_360621,Muḩāfaz̧at al Qalyūbīyah | A | 12 | EG
